y_obs,p_mean,month,grade
0,0.01375,27,B
0,0.03125,21,F
0,0.01375,8,B
0,0.0075,3,B
0,0.01,12,B
0,0.01875,11,C
0,0.00875,3,E
0,0.0325,16,E
0,0.005,5,B
0,0.01125,34,B
0,0.00625,3,C
0,0.02,7,C
0,0.0175,34,B
0,0.0175,11,C
0,0.00625,27,A
0,0.0125,2,D
0,0.025,10,F
0,0.01,11,B
0,0.0125,24,G
1,0.02625,16,C
0,0.005,8,A
0,0.01375,25,D
0,0.01,31,C
0,0.0075,28,C
0,0.035,21,E
0,0.02,34,C
0,0.01125,25,C
0,0.03625,27,D
0,0.02625,11,D
0,0.01125,6,D
0,0.00875,14,B
0,0.01125,14,C
0,0.015,26,E
0,0.01875,16,C
0,0.01875,27,B
0,0.0,1,A
0,0.0125,3,G
0,0.00625,6,A
0,0.01375,2,F
0,0.00875,7,C
0,0.00625,12,B
0,0.00875,6,B
0,0.0175,7,C
0,0.00125,10,A
0,0.01625,7,E
0,0.01125,15,E
0,0.01625,2,E
0,0.00625,32,A
0,0.005,26,B
0,0.015,9,B
0,0.0375,25,G
0,0.00625,3,B
0,0.02,13,D
0,0.0,5,A
0,0.01875,18,C
0,0.01875,7,D
0,0.0275,11,C
0,0.01,8,B
0,0.00125,1,B
0,0.0425,8,E
0,0.005,1,C
0,0.0125,6,C
0,0.00875,10,C
0,0.01375,27,B
0,0.0025,3,B
0,0.0125,10,C
0,0.0125,34,B
0,0.01875,19,B
0,0.01125,3,C
0,0.00125,33,A
0,0.00375,2,B
0,0.015,35,C
0,0.02,14,C
0,0.00625,5,B
0,0.0125,5,D
0,0.02,9,E
0,0.0125,7,C
0,0.00375,35,B
0,0.02625,11,D
0,0.005,6,C
0,0.01,8,C
0,0.015,23,C
0,0.0075,21,C
0,0.01,4,D
0,0.01625,16,C
0,0.02125,15,E
0,0.00375,5,C
0,0.00125,34,A
0,0.03125,36,B
0,0.02875,20,C
0,0.01375,16,C
0,0.015,10,B
0,0.01875,14,D
0,0.0,1,A
0,0.01,17,B
0,0.00875,5,B
0,0.00625,10,B
0,0.0025,3,B
0,0.01125,10,B
0,0.02875,29,D
0,0.0175,13,C
0,0.00375,2,B
0,0.01625,12,C
0,0.005,3,C
0,0.03875,19,E
0,0.01,10,C
0,0.0125,7,C
0,0.0075,10,C
1,0.01875,20,B
0,0.01375,21,C
0,0.0,4,A
0,0.01375,14,C
0,0.00125,15,C
0,0.0025,28,C
0,0.01125,4,E
0,0.00625,8,B
0,0.01875,9,C
0,0.00625,25,B
0,0.0075,29,C
1,0.0675,36,D
0,0.0025,23,A
0,0.01125,3,C
0,0.00125,11,A
0,0.005,5,C
0,0.00375,35,B
0,0.00375,17,B
0,0.01,34,B
0,0.0075,28,B
0,0.0075,14,C
0,0.0225,5,E
0,0.025,31,E
0,0.01625,14,E
0,0.01,3,B
0,0.0075,22,C
0,0.0175,7,C
0,0.0,3,A
0,0.0125,21,C
0,0.01625,13,C
0,0.0125,11,B
0,0.005,3,C
0,0.02125,19,B
0,0.01125,4,C
0,0.0025,4,A
0,0.0025,17,B
0,0.00625,18,A
0,0.00625,11,B
0,0.0275,16,D
0,0.0025,8,A
0,0.00375,3,A
0,0.005,35,C
0,0.0025,15,A
0,0.0175,2,E
0,0.00125,2,A
0,0.0125,6,C
0,0.0125,7,B
0,0.0075,8,A
0,0.00875,25,B
0,0.01375,10,C
0,0.0075,3,D
0,0.00375,29,A
0,0.01,13,B
0,0.0075,18,B
0,0.02125,27,B
0,0.01,13,B
0,0.0125,6,C
0,0.00625,2,C
0,0.00125,9,A
0,0.08,36,C
0,0.00875,13,B
0,0.0125,1,E
0,0.015,8,D
0,0.00875,22,B
0,0.015,27,B
0,0.00375,13,B
0,0.0125,10,B
1,0.00875,26,B
0,0.005,24,B
0,0.005,6,B
0,0.02,19,C
0,0.0025,11,A
0,0.0075,4,C
0,0.0175,31,E
0,0.00625,16,A
0,0.03,22,E
0,0.0075,7,C
0,0.0075,9,A
0,0.0075,2,B
0,0.02125,12,D
0,0.00375,8,A
0,0.00625,1,C
0,0.0075,21,C
0,0.0075,24,B
0,0.005,12,B
0,0.01125,5,D
0,0.00625,5,A
0,0.02625,19,E
0,0.01625,19,D
0,0.00625,35,B
0,0.00375,2,B
0,0.00875,21,C
0,0.02,15,E
0,0.01,11,B
0,0.07125,36,C
0,0.03125,36,B
0,0.00375,26,B
0,0.01,12,B
0,0.0375,8,E
0,0.005,26,A
0,0.005,31,B
0,0.00875,28,B
0,0.00875,27,B
0,0.00375,29,A
0,0.015,6,C
0,0.005,7,B
0,0.005,28,A
0,0.01375,26,E
0,0.00375,17,A
0,0.02,23,D
0,0.03875,22,E
0,0.015,20,B
0,0.02375,6,D
0,0.0125,17,D
0,0.005,14,B
0,0.0125,27,B
0,0.0125,2,D
0,0.03125,32,E
0,0.0125,7,C
0,0.0225,9,C
0,0.01125,6,B
0,0.01125,4,E
0,0.00625,32,B
0,0.01125,2,F
0,0.005,3,B
0,0.005,24,C
0,0.02,20,B
0,0.0075,7,C
0,0.00625,28,B
0,0.01125,10,C
0,0.00875,23,B
0,0.0175,12,D
0,0.02875,13,E
0,0.00875,7,C
0,0.00875,10,B
0,0.01375,15,E
0,0.01,18,A
0,0.00625,4,C
0,0.0,5,A
0,0.0225,7,D
0,0.0025,19,A
0,0.00875,2,B
0,0.0175,7,D
0,0.00375,12,B
0,0.0025,5,A
0,0.00375,7,B
0,0.0025,24,A
0,0.01375,12,C
0,0.0125,2,D
0,0.0025,6,A
0,0.01375,19,B
0,0.00625,1,C
0,0.01125,9,B
0,0.01125,29,B
0,0.00375,22,A
0,0.01,17,B
0,0.00125,32,A
0,0.0075,19,B
0,0.01375,10,D
0,0.0125,13,B
0,0.04375,12,E
0,0.0075,33,B
0,0.02,31,D
0,0.005,26,C
0,0.0125,2,C
0,0.01875,18,C
0,0.01125,26,C
0,0.005,4,B
0,0.035,13,E
0,0.00875,5,B
0,0.0075,4,B
0,0.01875,7,C
0,0.0075,18,B
0,0.015,5,C
0,0.0175,11,D
0,0.00375,2,A
0,0.0075,4,D
0,0.01375,1,F
0,0.01875,16,C
0,0.00125,1,A
0,0.01625,5,D
0,0.0125,23,B
0,0.0075,4,C
0,0.0125,10,C
0,0.005,30,B
0,0.005,8,A
0,0.0175,11,C
0,0.01,27,B
0,0.02,12,E
0,0.005,6,B
0,0.00375,11,B
0,0.01125,25,C
0,0.02625,17,D
0,0.0175,17,C
0,0.03875,29,E
0,0.0225,14,C
0,0.02625,20,D
0,0.035,21,D
0,0.00875,3,B
0,0.00875,17,B
0,0.00375,4,B
0,0.00375,3,B
0,0.01875,16,C
0,0.01,23,B
0,0.02125,34,B
0,0.0025,5,B
0,0.01125,4,C
0,0.00125,19,A
0,0.00375,24,B
0,0.01375,10,C
0,0.00625,7,C
0,0.00125,1,A
0,0.0175,25,D
0,0.01375,12,C
0,0.0075,17,B
0,0.015,10,C
0,0.005,3,D
0,0.0175,25,C
0,0.02125,13,C
0,0.0125,1,F
0,0.03,19,G
0,0.01,10,C
0,0.00625,10,B
0,0.01125,6,C
0,0.0175,17,C
0,0.01,12,C
0,0.015,20,C
0,0.00125,35,B
0,0.01625,5,C
0,0.01375,23,D
0,0.01875,20,C
0,0.00875,3,C
0,0.015,7,C
0,0.01125,26,D
0,0.0075,23,B
0,0.00625,12,B
0,0.005,27,B
0,0.01625,17,E
0,0.005,6,B
0,0.01625,26,D
0,0.01625,7,D
0,0.00875,4,C
0,0.01,24,C
0,0.00625,5,C
0,0.0025,11,A
0,0.00875,3,C
0,0.00625,1,C
0,0.00375,10,A
0,0.02375,22,D
0,0.005,30,B
0,0.005,10,B
0,0.01625,25,C
0,0.01875,11,B
0,0.0075,15,B
0,0.00375,18,A
0,0.01875,12,D
0,0.00375,19,A
0,0.0125,32,B
0,0.005,9,A
0,0.01125,8,C
0,0.005,9,B
0,0.0125,27,B
0,0.0075,31,B
0,0.01875,22,B
0,0.02875,5,F
0,0.005,16,A
0,0.0125,15,D
0,0.02,31,C
0,0.00375,23,B
0,0.0175,30,D
1,0.025,29,D
0,0.00875,6,C
0,0.005,4,C
0,0.0075,30,B
0,0.01625,9,B
0,0.0075,1,E
0,0.00375,1,C
0,0.02,14,D
0,0.00125,1,A
0,0.01125,12,E
0,0.01375,19,C
0,0.01125,15,C
0,0.00625,24,C
0,0.01875,6,E
0,0.01,6,B
0,0.015,17,B
0,0.015,6,D
0,0.0125,31,C
0,0.0025,11,A
0,0.005,2,A
0,0.0025,20,A
0,0.02125,19,D
0,0.0075,25,B
0,0.00375,14,B
0,0.0025,9,A
0,0.01875,7,E
0,0.005,16,A
0,0.00875,22,B
0,0.00625,4,A
0,0.01625,16,C
0,0.01125,31,C
0,0.0075,5,C
0,0.0075,14,B
0,0.01375,26,D
0,0.035,34,D
0,0.0075,2,B
0,0.0125,7,B
0,0.04,27,C
0,0.0075,26,C
0,0.01625,5,E
0,0.01625,2,D
0,0.01125,24,C
0,0.00875,35,B
0,0.00875,30,B
0,0.0225,25,C
0,0.005,4,B
0,0.02,25,D
0,0.0025,17,A
0,0.0075,22,B
0,0.0225,8,D
0,0.01875,7,C
0,0.00375,1,C
0,0.01375,16,B
0,0.00375,24,B
0,0.00125,21,A
0,0.01625,33,D
0,0.00625,1,B
0,0.03375,16,E
0,0.01125,2,C
0,0.00625,22,A
0,0.01,25,C
0,0.01625,2,D
0,0.01375,10,C
0,0.02625,29,C
0,0.01125,14,E
0,0.01125,16,A
0,0.00625,24,C
0,0.015,6,C
0,0.005,26,B
0,0.00625,11,B
0,0.0,12,A
0,0.07125,16,F
0,0.00875,25,B
0,0.02,12,E
0,0.00375,2,B
0,0.02125,18,D
0,0.0025,4,B
0,0.01375,23,E
0,0.025,32,C
0,0.03375,8,D
0,0.0,12,A
0,0.01125,11,B
0,0.00875,7,C
0,0.01625,11,C
0,0.01625,8,C
0,0.03375,3,E
0,0.00875,21,B
0,0.0075,6,C
0,0.0575,36,B
0,0.0075,3,C
0,0.025,23,F
0,0.02,9,C
0,0.01875,31,C
0,0.03,11,D
0,0.00375,29,A
0,0.01,20,B
0,0.0025,5,A
0,0.0025,10,A
0,0.00625,25,B
0,0.0,26,A
0,0.02,27,B
0,0.00375,1,A
0,0.03,29,C
0,0.01,13,B
0,0.00375,4,B
0,0.0075,24,D
0,0.00625,5,B
0,0.02,29,C
0,0.0075,33,B
0,0.01,14,D
0,0.0025,1,B
0,0.00625,35,C
0,0.02,33,E
0,0.015,21,E
0,0.01,7,B
0,0.00625,15,B
0,0.01625,31,C
0,0.0075,20,B
0,0.00625,18,C
0,0.01625,17,C
0,0.03,11,E
0,0.00375,31,B
0,0.0075,25,B
0,0.01875,7,D
0,0.0175,8,D
0,0.005,10,B
0,0.00125,15,A
0,0.01875,33,C
0,0.0125,4,D
0,0.02,11,E
0,0.01875,11,C
0,0.00625,33,C
0,0.01625,9,B
0,0.01375,3,D
0,0.0075,15,B
0,0.0,1,B
0,0.00375,21,A
0,0.0075,8,B
0,0.00375,1,E
0,0.0,13,A
0,0.00625,27,A
0,0.02,14,F
0,0.00125,1,D
0,0.03125,19,D
0,0.01375,14,D
0,0.005,4,A
0,0.005,20,A
0,0.01,7,C
0,0.00375,3,A
0,0.0025,22,A
0,0.005,2,D
0,0.0025,2,A
0,0.01875,9,C
0,0.0075,31,B
0,0.00375,4,A
0,0.00375,14,A
0,0.01,26,C
0,0.01,11,B
0,0.005,33,B
1,0.01375,9,B
0,0.015,7,E
0,0.00875,29,B
0,0.02,26,F
0,0.01,2,D
0,0.01125,13,B
0,0.0175,11,C
0,0.0025,1,C
0,0.04,8,D
0,0.00625,10,C
0,0.0025,31,A
0,0.02625,8,D
0,0.01125,29,B
0,0.0025,23,A
0,0.0025,3,A
0,0.0325,16,D
0,0.0125,17,B
0,0.0125,26,C
0,0.01875,9,B
0,0.0275,16,F
0,0.02125,20,C
0,0.0025,2,A
0,0.00625,12,C
0,0.0025,3,B
0,0.0175,9,C
0,0.01125,19,B
0,0.01625,23,D
0,0.03875,12,F
0,0.01375,5,D
0,0.03875,27,D
0,0.005,2,B
0,0.025,19,C
0,0.0025,6,A
0,0.01875,11,D
0,0.01375,7,E
0,0.01375,21,B
0,0.0025,31,A
0,0.00375,2,D
0,0.02,8,C
0,0.00125,11,A
0,0.01,6,B
0,0.0,1,A
0,0.01,3,B
0,0.0075,4,E
0,0.005,10,A
0,0.01625,18,B
0,0.00875,25,B
0,0.01125,31,B
0,0.00375,35,C
0,0.0225,21,C
0,0.0,10,A
0,0.03375,32,C
0,0.00125,3,B
0,0.11875,36,D
0,0.0025,4,B
0,0.01625,20,B
0,0.0,28,A
0,0.0175,26,C
0,0.00125,5,A
0,0.0025,17,A
0,0.02625,8,E
0,0.0125,17,C
0,0.01,6,B
0,0.02375,13,C
0,0.0,5,A
0,0.02875,21,G
0,0.01375,10,C
0,0.01375,3,C
0,0.0075,26,D
0,0.005,1,E
0,0.00125,8,A
0,0.02125,7,C
0,0.0175,30,C
0,0.04125,9,D
0,0.0125,17,C
0,0.00625,12,B
0,0.015,19,C
0,0.00125,2,A
0,0.005,26,B
0,0.035,9,D
0,0.015,10,E
0,0.01625,10,E
0,0.005,19,B
0,0.03,20,C
0,0.045,27,E
0,0.005,1,C
0,0.01375,6,B
0,0.01625,6,C
0,0.0125,12,C
0,0.005,10,B
0,0.01875,26,C
0,0.0125,19,B
0,0.01,22,B
0,0.01625,35,C
0,0.0125,21,B
0,0.04,13,E
0,0.015,23,C
0,0.015,15,C
0,0.01625,6,D
0,0.01375,10,C
0,0.00625,15,B
0,0.00125,1,B
0,0.0075,28,B
0,0.02375,14,E
0,0.0075,19,B
0,0.0075,28,C
0,0.01,8,B
0,0.00875,26,B
0,0.0125,9,B
0,0.0075,24,C
0,0.0225,13,D
0,0.00625,1,E
0,0.00875,25,C
0,0.02125,16,C
0,0.01,7,D
0,0.00625,10,B
0,0.0175,10,D
0,0.0,1,A
0,0.01375,18,C
0,0.02625,29,D
0,0.0075,17,B
0,0.015,7,C
0,0.0175,27,B
0,0.00875,2,C
0,0.02,11,F
0,0.0175,24,G
0,0.0225,20,D
0,0.0075,21,B
0,0.0075,17,B
0,0.0075,12,B
0,0.03625,9,C
0,0.00875,16,B
0,0.01875,23,C
0,0.02625,19,C
0,0.0075,8,B
0,0.0025,17,A
0,0.005,11,B
0,0.015,27,B
0,0.03125,7,F
0,0.00875,31,B
0,0.00125,2,B
0,0.0275,13,D
0,0.00875,5,C
0,0.01,12,C
0,0.00875,24,D
0,0.0125,14,B
0,0.02375,7,D
0,0.0,21,A
0,0.00125,3,B
0,0.0225,24,E
0,0.01375,2,E
0,0.00875,29,B
0,0.0125,5,C
0,0.01625,36,A
0,0.02125,21,D
0,0.02,33,D
0,0.00625,24,C
1,0.0575,36,C
0,0.005,7,A
0,0.0025,24,B
0,0.0275,16,D
0,0.005,3,B
0,0.02,15,D
0,0.00625,1,D
0,0.02625,34,C
0,0.01375,6,C
0,0.01,29,C
0,0.01125,29,C
0,0.0125,22,B
0,0.0225,4,D
0,0.00125,7,A
0,0.00625,24,C
0,0.01,2,B
0,0.02625,19,C
0,0.00625,26,C
0,0.00875,1,D
0,0.02375,23,C
0,0.00875,1,D
0,0.01,13,B
0,0.005,2,C
0,0.01875,29,D
0,0.015,19,B
0,0.0025,15,B
0,0.005,28,C
0,0.005,23,B
0,0.00375,2,A
0,0.015,16,B
0,0.005,6,C
0,0.00375,4,B
0,0.00625,5,B
0,0.02125,14,C
0,0.00375,9,A
0,0.00125,4,A
0,0.01875,22,C
0,0.01,13,B
0,0.00125,24,B
0,0.00375,24,B
0,0.0125,7,B
0,0.005,26,B
1,0.01375,2,D
0,0.00625,16,A
0,0.00875,6,C
0,0.01125,24,C
0,0.00875,23,B
0,0.01125,5,C
0,0.0375,11,E
0,0.0,19,A
0,0.03125,25,F
0,0.0025,13,A
0,0.0125,31,B
0,0.00375,31,A
0,0.005,11,A
0,0.0075,10,B
0,0.0175,8,C
0,0.00625,12,B
0,0.02125,17,C
0,0.0175,24,F
0,0.0025,10,B
0,0.0025,11,A
0,0.01875,17,D
0,0.00625,15,B
0,0.00625,22,B
0,0.00625,24,B
1,0.015,7,D
0,0.005,16,B
0,0.00625,2,C
0,0.01625,9,C
0,0.02375,27,C
0,0.005,4,B
0,0.00625,3,B
0,0.005,1,C
0,0.0025,16,A
0,0.0025,25,A
0,0.00875,8,B
0,0.0125,28,C
0,0.0025,11,A
0,0.01875,6,D
0,0.04125,27,D
0,0.0075,11,B
0,0.01125,19,B
0,0.0075,7,D
0,0.0175,20,C
0,0.005,14,B
0,0.0125,15,D
0,0.00625,2,A
0,0.015,30,B
0,0.005,6,C
0,0.0025,30,A
0,0.005,29,B
0,0.01,4,D
0,0.005,23,A
0,0.01,21,B
0,0.0075,31,B
0,0.0025,3,B
0,0.0075,11,B
0,0.02625,17,D
0,0.0075,25,C
0,0.01875,13,C
0,0.00625,31,B
0,0.0125,25,C
0,0.0025,23,A
0,0.0075,9,A
0,0.0175,28,D
0,0.0025,4,B
0,0.0575,36,C
0,0.03,9,D
0,0.01125,2,C
0,0.0225,27,B
0,0.03,16,E
0,0.05125,36,C
0,0.0225,34,C
0,0.00375,26,A
0,0.00625,5,B
0,0.01875,16,B
0,0.00125,31,B
0,0.02125,23,C
0,0.025,28,D
0,0.01125,33,C
0,0.00375,25,A
0,0.04125,16,D
0,0.0075,19,B
0,0.01125,8,B
0,0.02125,22,D
0,0.015,17,C
0,0.00125,12,A
0,0.005,24,B
0,0.00875,3,C
0,0.0225,8,C
0,0.005,15,C
0,0.01125,16,C
0,0.00875,3,C
0,0.02375,12,D
1,0.01125,3,E
0,0.03125,32,C
0,0.0075,5,C
0,0.0075,13,A
0,0.02,33,D
0,0.01625,30,B
0,0.00625,5,B
0,0.00125,1,B
0,0.0175,14,C
0,0.0,1,A
0,0.01125,10,D
0,0.0025,17,B
0,0.015,34,B
0,0.00125,2,A
0,0.00125,26,A
0,0.00875,21,B
0,0.005,12,C
0,0.0075,5,C
0,0.03125,17,G
0,0.015,13,C
0,0.01,4,B
0,0.0025,27,A
0,0.03375,21,D
0,0.00375,2,C
0,0.0225,32,D
0,0.00125,2,A
0,0.01125,32,C
0,0.00125,31,A
0,0.0125,17,C
0,0.02125,30,C
0,0.015,24,C
0,0.01625,22,C
0,0.0075,3,E
0,0.00875,24,C
0,0.005,9,A
0,0.0025,12,A
0,0.0075,18,B
0,0.0025,29,A
0,0.01125,7,B
0,0.01,9,B
0,0.0275,27,C
0,0.01125,1,E
0,0.01875,7,E
0,0.00875,18,B
0,0.0325,30,D
0,0.0025,12,A
0,0.00625,4,D
0,0.005,33,C
0,0.0125,20,B
0,0.005,28,D
0,0.0125,19,B
0,0.00375,15,B
0,0.02625,6,C
0,0.0075,21,B
0,0.0025,5,A
0,0.02,2,E
0,0.005,18,A
0,0.025,7,F
0,0.00375,27,A
0,0.00625,31,B
0,0.00125,12,A
0,0.01125,28,B
0,0.00625,6,B
0,0.00875,35,E
0,0.00875,7,B
0,0.0,4,B
0,0.00125,4,A
0,0.0325,9,D
0,0.015,12,C
0,0.005,25,A
0,0.03,16,C
0,0.0025,3,A
